,clean_text,non_vio_prob,vio_prob,violence_prediction
667,imported tons tear gas million pepper spray years mainly us brazil t co o h u rqap,0.6632407919516852,0.3367592080483148,1.0
1022,ioerror do trust rim blackberry security bbim completely insecure use otr secure chat t co r so,0.7990720560717454,0.20092794392825464,0.0
1141,rihanna rolled show yacht imjustdifferent diamondsworldtour jennnrosales t co qiaejgh s,0.9288554058690179,0.0711445941309822,0.0
849,takethesquare calling cities world come june reclaim public spaces show solidarity,0.9616996441236186,0.03830035587638137,0.0
104,brucehaack t co pmyzrrmtpr documentary screening,0.9288554058690179,0.0711445941309822,0.0
344,louisabojesen eu agrees revive eu membership talks delays start new round negotiations least four mont,0.9636613630966163,0.03633863690338362,0.0
1243,benjaminharvey reports people soldiers giving masks attacked tear gas police,0.1397744448205481,0.860225555179452,1.0
1139,cetincem now gone sour a year old killed police bullet antakya second confirmed death t,0.753511254272558,0.24648874572744206,0.0
687,mirkoschaefer media savvy crowdfunding statement ad space nyt what happening t co v,0.9458432415838477,0.05415675841615228,0.0
609,michelle no words v caloripher please see occupytaksim t co cgl qtv mw,0.8945737271332509,0.10542627286674895,0.0
1023,luxe shangri la bosphorus opens the shangri la bosphorus last opened bringing l t co wpaleppcvu,0.9288554058690179,0.0711445941309822,0.0
350,katina ki solidarity yuri catfuck police t co ludvgafd,0.8758063061519483,0.1241936938480518,0.0
968,lrjogia i want go nice meet u,0.9564850237361232,0.043514976263876765,0.0
658,it possible get something decent hardees burger chicken tenders side salad cals,0.9381204633680065,0.06187953663199342,0.0
78,tmorello call world press needs int support police terror chemical war t co rtsxwns w,0.6487032653547191,0.3512967346452807,1.0
494,chicago stands about marching past hour show solidarity t co lmsb qilzr,0.9534560267461692,0.04654397325383076,0.0
618,capital city rocked police crackdown solidarity t co pii dvf h via hdner,0.8590074959608154,0.14099250403918462,0.0
134,franklamparduk reports mikel agreed join galatasaray gutted true,0.9531796316190403,0.0468203683809598,0.0
504,colettebrowne the woman red sprayed tear gas iconic photo academic ceyda sungur t co cf,0.6285134503644594,0.37148654963554056,1.0
404,justseeds mass destruction city last public green space met intense t co,0.9372256074878097,0.06277439251219023,0.0
1030,right now t co molwbenumq,0.9176123047347102,0.0823876952652897,0.0
367,more important gezipark akp retaining power economy also impact kurdish swing votes e se,0.9335879526373989,0.06641204736260099,0.0
615,sparring imthealpha fe male bowtome t co djii lvbg,0.9288554058690179,0.0711445941309822,0.0
801,massive crowd sq right now live stream t co xclnowxujc occupyistanbul,0.9297480226307832,0.07025197736921694,0.0
95,bbc news pack square police withdraw t co in smjuqkn,0.7262618966031972,0.273738103396803,0.0
811,madianou good analysis context t co mq oydgihm t co smerldlchg,0.9143348530577364,0.08566514694226351,0.0
439,djakartague stanbul rioting movie over played movie ko dogan dous cnn bbc reuters big bye,0.9444530662060792,0.05554693379392079,0.0
583,hoont police used jammers block online communication square reports skynews t co ybgytsln m occupy,0.7085998484516082,0.29140015154839166,0.0
120,have ever needed medical treatment what think it,0.8711518234085448,0.12884817659145523,0.0
447,nycjim new photos water cannon hold sq tuesday evening t co gomxh be p t co p dga,0.9272355697146726,0.07276443028532759,0.0
1058,seanpaulkelley people back streets ankara tonight police attacking buketuzuner t co adqxqqp x,0.5217242944278163,0.4782757055721837,1.0
559,yasin bbc reporter i never saw much teargas thrown anytime life,0.5999085492004113,0.40009145079958874,1.0
806,shasanoglu akp kicks people home runaway development projects profit akp cronies how freedom,0.717452006870088,0.28254799312991197,0.0
332,erdogan pledges tolerance amid police crackdown t co boq ilycoo,0.8282283013043158,0.17177169869568404,0.0
949,nytimesworld hours clashes court ruled favor petition local advocacy group,0.9033143814349823,0.09668561856501759,0.0
405,alionen well not akp area executor said that selingirit,0.9288554058690179,0.0711445941309822,0.0
87,harun tekin duranadam mon pjenningsuni duranadam taking stand citizens wearegezi turkeynotalone mon marietjeschaake duranadam like reverse flashmob powerful silent,0.9946190977563858,0.0053809022436141305,0.0
32,moniquejaques whoever thought piano concert genius tensions diffused back usual t co d,0.9570234763114709,0.04297652368852908,0.0
1289,want justice get sooner later t co lccsnqzncv,0.9358792439362684,0.06412075606373144,0.0
338,pricklypearldn shocking scenes brutality police proud people standing tyranny,0.5227895848951857,0.4772104151048142,1.0
930,give freedom,0.8580326426137429,0.14196735738625693,0.0
740,aufildubosphore lu sur un mur un graphe tayyip chemical brothers,0.917875065582954,0.08212493441704598,0.0
62,the whole world watching peoples resist government watch out people learn resist t co zksffyrbbt,0.910463162063082,0.08953683793691809,0.0
643,jongomm the people fighting freedom read report solobasssteve friend sq t,0.8267990533918358,0.173200946608164,0.0
1142,marietjeschaake for non dutch cartoonist ruben oppenheimer made erdogan twitter t co irqc vv,0.937644366757349,0.06235563324265107,0.0
79,vot social networking websites blocked please spread revolution turkishspring t co aast b qvu,0.8638278354079669,0.13617216459203302,0.0
1121,qwertzlcoatl erdoan says people protesting bunch militants far truth saatiindeistifaet,0.806098756866546,0.19390124313345394,0.0
1232,bbc cnn reutersthis chemical war violence t co bna xje p opturkey,0.6114624513685566,0.38853754863144346,1.0
613,pdacosta protester dresses police stealing helmet shield baton security forces by umit bektas t,0.7580820673625271,0.24191793263747263,0.0
1140,ivancnn big party music fireworks demonstrators building barricades but cops firing gas besiktas watch live t,0.8276129879339129,0.1723870120660871,0.0
114,far home sydney maiden tower bosphorous t co s gh hmhvs,0.9445691604896671,0.05543083951033284,0.0
220,opempowerhumans this necessary central banks root all single issues german riot,0.9389257544565905,0.06107424554340932,0.0
261,not everyone secularists t co ekjcsuuy l liveleak,0.9288554058690179,0.0711445941309822,0.0
472,hannes swoboda arincs apology use tear gas small step forward steps follow,0.36683615701770217,0.6331638429822978,1.0
1085,cnn turk,0.9234485235186716,0.07655147648132846,0.0
532,burcubaykurt bananakarenina washingtonpoint turkeypulse live tweeting erdogan address now he holding back occup,0.9827853182284044,0.017214681771595627,0.0
501,just seen monster drewdd,0.9288555860952044,0.07114441390479585,0.0
155,jaredleto to friends we not cancel show the event organizers canceled show want know we,0.9027542614629184,0.09724573853708152,0.0
471,pjgallantry kids old gassed infirmaries attacked doctors held responsible every moment,0.7848141539256402,0.21518584607435967,0.0
1212,googlefacts yes real black rose halfeti t co jg ck hkl,0.938063482095903,0.061936517904097155,0.0
1154,dtn 'occupy taksim' take akp government the 'occupy taksim' iconic stikl t co rnftv jvh,0.9382568459138654,0.06174315408613446,0.0
944,the voices heard binnaz saktanber t co q frwiwyjt via guardian press occupyturkey,0.9500572108062773,0.049942789193722754,0.0
716,myriamonde t co x ozrid kc,0.9380877293333045,0.06191227066669539,0.0
1222,dehramcguire pretty sure t co ei av ehws,0.8975089049960334,0.10249109500396664,0.0
375,the property daily out t co o xog jmoz,0.9288554058690179,0.0711445941309822,0.0
592,manutd po good luck five young mufc players involved fifa u world cup the tournament starts today,0.9017245061845928,0.09827549381540732,0.0
627,myriamonde taken friend tunel yesterday thank god theboy noticed barely time startedrunning police missed,0.8001208085601426,0.1998791914398573,0.0
972,citizenradio citizenradio arrested moralmonday unions join all male panel rape military,0.9056075614771153,0.09439243852288474,0.0
371,karinilayda all international news channels showing riots,0.9156366421090706,0.08436335789092946,0.0
173,duyguderun cnn international europe new hitler direngezi direngeziseninleyiz,0.9392010780059352,0.06079892199406483,0.0
1288,skynewsfeed world police fire tear gas at anti government continue across wi t co aik p,0.6595321059280616,0.3404678940719385,1.0
894,only statesman solve turkeys kurdish issue t co rmekehcdtn english kurdistantribune kurd,0.8970333411813658,0.10296665881863416,0.0
1189,elchinyenisey today erdogan smashed strength folks genelgrevedavet t co vtwnf,0.9537800241873163,0.046219975812683715,0.0
86,go brasil love suyorumcusu arthur slopes adriana hj changeturkey changebrazil t co sc l izlqv,0.9672395464456193,0.032760453554380696,0.0
389,square unbelievable right now a piano thousands listening game thrones,0.9788225165624268,0.021177483437573162,0.0
450,local islamic scholar says faiths beliefs welcomed t co y xwwqsasu,0.8685942882798188,0.1314057117201812,0.0
194,germany italy commit lead nation role afghanistan commit assisting kabul says hagel t co scc t v,0.8685942882798188,0.1314057117201812,0.0
427,tomasujfa i disappointed events happened my heart people,0.6796127587618814,0.3203872412381186,1.0
356,edo fashion shop also said people need place stay shop open tokyo,0.785741504263414,0.214258495736586,0.0
1018,antirte police push into square near t co s lazgumtd,0.6598621811015738,0.34013781889842626,1.0
231,first time attempting parsley pesto pene came perfect ok wings perfect t co opcpgephu,0.9288702171939138,0.07112978280608606,0.0
822,anubidal pls akinunver police blocking road ethem funeral tell good reason t,0.7458451118033741,0.2541548881966259,0.0
746,well done erdogan power gone head brought folks breaking point t co zsdldrkqqx,0.9513365051345095,0.04866349486549058,0.0
499,sainsbury`s sampling ambassador coventry area coventry retail t co vhfpuojnfh jobs at cosine,0.9288554058690179,0.0711445941309822,0.0
1074,tameryazar time talk anon central hannes swoboda lrozen martinschulz barackobama hrw amnesty t,0.9132879564942566,0.0867120435057435,0.0
481,jalenz situation front divan hotel calmed relatively still not enough medics police closed streets stopped shooting,0.9389854980651272,0.06101450193487269,0.0
1311,man dies t co v sjzvg d,0.9029150456644897,0.09708495433551056,0.0
1297,the carries wounded policeman ankara jokullmagic gkhnbykl t co zkh uh vf,0.9177892280883616,0.08221077191163864,0.0
1178,neeliekroeseu my blog situation t co izopfsxrtr mediafreedom,0.9563985758889508,0.043601424111049045,0.0
515,interesting though verified desillusionism site reporting several places t co qumvukmj o,0.9288554058690179,0.0711445941309822,0.0
556,the activists cleaning garbage right now t co mq ka ttgp,0.9207228942309827,0.07927710576901735,0.0
378,tomyardiansyah an unseen day twitter people tweeting qs government everything hurt public consciousness,0.9315159620120191,0.06848403798798111,0.0
1120,aylinaslim please jack twitter remove tweet limits we need twitter spread information,0.6834383587744927,0.3165616412255074,1.0
99,sevmliseln some terrorist anarchist groups wants killany people but thanks god police provokasyonagelmyoruz,0.7845393487405897,0.21546065125941063,0.0
260,canadian journalists detained people daily online t co lrthchceri,0.8546522335438351,0.14534776645616493,0.0
1231,zeynep erdim after heavy clashes ankara last night today slogan resist ankara stanbul you t co,0.8790938675426542,0.1209061324573459,0.0
121,djvjgrrl change world one tweet time support tweeting hashtag wearegezi,0.9897798642803094,0.010220135719690642,0.0
161,and police clash over t co wq rtnm f,0.5511781087154541,0.44882189128454564,1.0
273,a dangerous black bloc fighted police t co pryidoliot,0.8123164519050716,0.1876835480949285,0.0
1238,,0.9288554058690179,0.0711445941309822,0.0
1313,great photo riot police fire tear gas clashes protestors kilicbil t co y fwb t afp,0.055543118629383284,0.9444568813706168,1.0
546,but i believe music way people believe fairy tales direngezi,0.6424002407877132,0.35759975921228676,1.0
710,etemelkuran my birgn article english resistance thanks free news world t co k ssd actr juspar art design t co rc fisein a bit art school relevance there wsa koraycaliskan erdogan wounded felled reuters dazedmagazine as riots continue cause uproar trafalgar square hosts version t co ckpiphcl m,0.9894669476073303,0.010533052392669624,0.0
1281,geranon dictator erdogan blames twitter unrest t co dfpaf seeu what coward wearegezi occupyturkey,0.9490474643659201,0.05095253563407994,0.0
316,would anything go back egyptturkey,0.9288554058690179,0.0711445941309822,0.0
1035,iamnotmrhickish our first day any handy tips fellow lonely planeters lp firstdayproblems,0.916151797860607,0.08384820213939304,0.0
304,com battle teargas clashes amid tree uprooting project photo gallery t co dyesf wjjc,0.17058200435004364,0.8294179956499561,1.0
876,dba how one man piano helping quell violence square t co f xjay ezg,0.7533618328307663,0.24663816716923373,0.0
206,mdbergfeld s arrested ankara protestors locked basketball stadium people plan march release occupy,0.8593755187085552,0.14062448129144486,0.0
685,the shit y'all moms buy y'all keep fridge fucking bacon y'all niggas crazy worst idea ever,0.9386721420220946,0.06132785797790555,0.0
859,selimsabah attack police untoldcarlisle people gazi neighborhood predominantly alevite starting marching towards t co gz hivizq occu,0.7676518131710862,0.2323481868289137,0.0
888,peaceful over turns violent police crack down t co njpeax x o,0.39887316302238074,0.6011268369776194,1.0
567,manolo loop breaking prove chemicals added water cannons t co qv nsg xm product called jenix t co mjpe,0.8798061288925625,0.12019387110743766,0.0
379,ozbilgin over people meeting london hyde police brutality everyone welcome https t co vweuaioojp,0.6493627338229925,0.35063726617700736,1.0
495,about make bacon yesss,0.9362767304108119,0.06372326958918825,0.0
924,hey whatsoever cold baby i using lozenges day binned stronger nicotine normal smokes,0.906354744924747,0.09364525507525302,0.0
1210,time as turkeys continue attention falls failures nations media t co vc n lo via timeworld,0.9794577958369445,0.02054220416305541,0.0
545,o altiparmak new akp logo artist ali cabbar residing belgium reaction police brutality police t c,0.7331483735395686,0.2668516264604313,0.0
265,stanbul no foggy june it tear gas t co aae gdhp m,0.6552297670192871,0.34477023298071297,1.0
93,kurtiztuncel hello world support us sending messages photos hold banners let us fill world occupy,0.9925895459273433,0.007410454072656655,0.0
784,bbcworld erdogan losing patience t co rrdh euznk,0.94328260957348,0.05671739042651991,0.0
891,bananakarenina i wrote tnynewsdesk almost killed me respect real reporters there t,0.9468233974415479,0.05317660255845207,0.0
48,smh i seen,0.9288554058690179,0.0711445941309822,0.0
637,crancepants hey move chicken wings,0.9288554058690179,0.0711445941309822,0.0
624,huffingtonpost the epic photos so far t co igs gm lfg,0.9567845902549547,0.04321540974504522,0.0
188,der spiegel a country divided where is headed t co hhivlkl at,0.943086643430796,0.056913356569204,0.0
1072,busranurkoc left make news murder syria cnnmoveyourdirtyhandsfromturkey,0.9698533730574467,0.030146626942553247,0.0
639,news yahoo erdogan returns face ankara ap prime minister wa t co uvr lyevvn,0.9645468407173489,0.03545315928265115,0.0
979,are unable press makes us live broadcast rize cnnbrk bbcbreaking reuters foxnews,0.9331248189537769,0.0668751810462229,0.0
558,guinea fowl cannymccoy chicken easmontrickz any wings cannymccoy u wan cont t co ov lrqsmyh,0.9288554058690179,0.0711445941309822,0.0
581,the cia preparing deliver arms syrian rebels via recently expanded clandestine bases jordan t co elisjoyngf,0.9288554058690179,0.0711445941309822,0.0
1048,feardept hooray the turks firing american made tear gas t co msz pivca v acarvin techsoc ik,0.44272855327544014,0.5572714467245597,1.0
468,erdogan deluxe box delights vot chapullin t co ky mupiodu,0.9684750752642677,0.031524924735732415,0.0
1095,erdemkoc some footage one greenpeace ping acarvin https t co mbwmgvwdma,0.9307330288218454,0.06926697117815464,0.0
708,daily information october ataturk ankara german t co hlri jpbrl,0.9177892280883616,0.08221077191163864,0.0
331,prodnose i ca bear cold closed season thing even stoke v west brom tv i would eat fork,0.8876957204074074,0.11230427959259266,0.0
282,nycjim standing woman photo marko djurica via reuters duranadam t co gyjfnyx t co jyr k nhxu,0.9210929314137163,0.07890706858628335,0.0
1040,gulnur sahin isingormuselle suhaderbent peta animals dying police brutality wanted proctect trees,0.7462286243248223,0.2537713756751777,0.0
874,many thousands march autocracy t co zv lg rh,0.9701565425630437,0.02984345743695626,0.0
357,on one hand fascist government on atatrks sons rebellion cnn euronews bbcworld usweekly,0.9281232662346951,0.0718767337653051,0.0
866,turkmen front calls peacefully deal demonstrators t co fhbsmn nnl t co n igu ffor,0.893556056392136,0.10644394360786404,0.0
146,all cops are bastards,0.9288554058690179,0.0711445941309822,0.0
354,so much look forwards next months maga granddad th uni happy,0.9072047734786678,0.09279522652133236,0.0
1303,jburcu cnninternational police teargasing women children cnn bbcworld libya algeria egyptair un ap,0.706609960318243,0.2933900396817571,0.0
631,xfityogi always push yeah seriously im tired oats ground chicken stuff if i burger burrito soon ill die,0.921694251758872,0.0783057482411279,0.0
962,batmanwi right square wearegezi t co lwxamvo ym,0.9426404813060631,0.057359518693936906,0.0
834,the police trying coax people leaving hilton telling taken custody,0.4514432914557077,0.5485567085442923,1.0
35,white,0.9288554058690179,0.0711445941309822,0.0
274,cnn ivancnn direnrize starting,0.9633682447681109,0.0366317552318891,0.0
1202,via oppinkpower current live streams occupytaksim t co u fu q sr,0.8985314841657782,0.10146851583422171,0.0
1032,istanbullgbt from anonymous greece share important how connect internet government shut htt,0.9185381018688711,0.08146189813112892,0.0
807,untoldcarlisle defending police attacks t co xtxnuouard,0.7390555003364021,0.2609444996635979,0.0
370,rihannadaily rihanna t co cojmy ffmm,0.9288554058690179,0.0711445941309822,0.0
1255,photo occupygezipics angry birds mock up t co psoleznee,0.8872239875723256,0.11277601242767465,0.0
854,lukesteeth i rather living shit going england rains time,0.8370119418789358,0.16298805812106412,0.0
1258,charlizeafrica charlize plse tweet prayforturkey we need pray,0.8576093473290917,0.14239065267090834,0.0
847,saulocorona the police inside theyre gassing people destroying camp amanpour stopgeziattack,0.5,0.5,1.0
1196,achristiemiller the walking crowd stretches right definitely several thousand istiklal no open police presence ist,0.7954752713222587,0.20452472867774127,0.0
938,today myrtle beach sc doctrine of ethos bandito t co wahzoeard,0.9389118358423899,0.06108816415761013,0.0
1062,minikstar friends morocco tunisia algeria erdogan visiting countries week please organise welcome,0.9160876635670053,0.08391233643299463,0.0
819,enter crucial phase t co q ruwevhkk,0.949509482692429,0.05049051730757105,0.0
1157,sarponline thousands marched crossed bosphorus bridge foot morning t co lfjmedwiqr,0.978955492517525,0.021044507482474915,0.0
884,mall project was last straw restiv t co jjzsqybz s be safe selinekincioglu,0.9508953357346893,0.04910466426531073,0.0
381,sabinefreizer having spent afternoon around police behavior worse anything i ever saw baku tiflis past yrs sad,0.8476783439907658,0.1523216560092342,0.0
414,huber peaceful demonstrations legitimate way express views democratic society eu commissioner stefanfuleeu ist,0.43014434717437544,0.5698556528256247,1.0
484,rosa luxemburg fight resist stand direngezi,0.8491945680224225,0.1508054319775773,0.0
27,status update hours ago many reporters eu ministers others commenting situation in t co kasar sqe,0.9880738326940565,0.011926167305943492,0.0
1166,scenes andbrazil boing boing t co ukifkhumhq,0.9288554058690179,0.0711445941309822,0.0
1123,week till cant wait,0.9332667252173474,0.06673327478265256,0.0
1298,etemelkuran etemelkuran burning going tour tunisia algeria bravo,0.9300025350372078,0.0699974649627924,0.0
1314,independent latest silent tanding man' inspires t co phpkviacsw,0.9391264364025597,0.060873563597440346,0.0
817,mehmetbinay a little girl dad seeking refuge patisserie square obasturk t co ltxujcpdu direngezipar,0.9244136865686866,0.07558631343131328,0.0
1102,tc alibaba police terror version t co fyynev xe must allowed host olympic games olym,0.8123164519050716,0.1876835480949285,0.0
385,bbcbreaking photo tear gas water cannon continue deployed police square t co s m hljxe t,0.22679235254961821,0.7732076474503818,1.0
754,bbcworldservice bbcworld cant stop rise baybe,0.9379539851993147,0.06204601480068537,0.0
855,riot police clash with in t co lg holpfbf,0.460666879617843,0.5393331203821571,1.0
142,aenguscollins recep tayyip erdogan never misses opportunity miss opportunity,0.9370088135980172,0.06299118640198263,0.0
769,tiffy bvb photoset forest dreams needs support always media try hide truth t co zmtfnmmiu,0.8765058764492056,0.1234941235507943,0.0
125,some friends would go show wise decision though,0.884495925405701,0.11550407459429886,0.0
52,randy david explains today nutshell t co a cbvmjj z inquirerdotnet,0.9389118358423899,0.06108816415761013,0.0
1101,this neither hollywood bollywood this made police turkishspring gezipark t co a jhc n q,0.8124370122847077,0.18756298771529228,0.0
360,bumpshowmeetbieber for god sakes eleven,0.9288554058690179,0.0711445941309822,0.0
798,washingtonpoint erdogan says matter much alcohol consume one glass week more if drink alcoh,0.937202854694535,0.06279714530546503,0.0
233,twitter condemned media criticized ignoring police brutality news t co xgjjsuk y,0.8237330190605244,0.17626698093947546,0.0
4,photoset forest dreams needs support always media try hide truth huffingtonpost t co h wqxpjja,0.8765058764492056,0.1234941235507943,0.0
221,a western breakfast bagel bruegger sausage cheese green peppers roasted red peppers red onions t co hyl kvzcy,0.965282723385476,0.03471727661452406,0.0
47,bumpshowmeetbieber stanbul x,0.9288554058690179,0.0711445941309822,0.0
7,anafoulla moroccans protesting erdogan visit it says no criminal visit country t co yyit js,0.9210571401716866,0.07894285982831369,0.0
1283,we here where cnnturk direntaksim t co fsylipzk,0.9288554058690179,0.0711445941309822,0.0
1076,lukeharding good column fromtga even erdogan stays power international reputation never recover,0.9372436171558498,0.0627563828441503,0.0
835,bihteruykan utnereader throughout mapped based compilation news reports t co pbu fsl w via visually,0.9307064546122621,0.06929354538773809,0.0
948,hollywood thinks dwight howard wants make star t co dcfb vncsy,0.9378466415092568,0.062153358490743216,0.0
312,america rode revolution talk sheep followed through now country love ruins well done,0.9455915436468472,0.05440845635315283,0.0
17,hevallo welcome revolution ntv t co d aimfegvk occupyturkey revolution,0.9041839601101223,0.09581603988987762,0.0
160,youranonnews this is democracy in t co yt zp y f,0.9459548299318318,0.054045170068168266,0.0
480,the public discussion crowd kugulu seems decided march court support detained arrested,0.9308087208874366,0.06919127911256351,0.0
692,nevintorun sound silence square t co umkthxc y,0.9244136865686866,0.07558631343131328,0.0
44,youranonnews spartacus arrived gezipark t co bc xncyth via mavicorapli,0.8459049032268879,0.15409509677311195,0.0
129,cams de solidarity ist t co utmyqcpelp watch spread,0.9387353046964749,0.06126469530352516,0.0
978,sakaerka attacking citizens peacefully demonstrate one provocateur occupyturkey,0.9321916887036124,0.06780831129638772,0.0
1086,cnbc stock exchange lira fell sharply today enter fourth day t co kujs kno,0.951034925871604,0.0489650741283961,0.0
124,video police brutally disperse demolition,0.7715115152565338,0.2284884847434661,0.0
889,occupywallst occupy gather prevent demolition public commercial private use as t,0.8057105273457842,0.1942894726542158,0.0
870,thousands pack istanbuls square arrested across video photos news t co fxnd iuvzq,0.9740658154388412,0.02593418456115892,0.0
202,tomstandage fantastic variation twitter logo via antderosa zeynep t co zceacloqje,0.9287469797143496,0.07125302028565028,0.0
951,stopgeziattack lawyers arrested today word watching you,0.8978463682087404,0.10215363179125955,0.0
914,istanbultelaviv sadly become ecological nightmare pulling trees malls forests bridges flooding,0.9288554058690179,0.0711445941309822,0.0
516,iyad elbaghdadi someone needs write article egypt activists on sides projected politics onto e,0.8773459419646257,0.122654058035374,0.0
976,d dlondon turkeys prime minister says riots caused by menace called twitter t co fj tz ktja t,0.8904196508937612,0.1095803491062387,0.0
1130,glylay urgent petition pressuring erdoan stop crackdown destruction join t co v lp,0.9472217938235861,0.05277820617641398,0.0
656,having mems fam ca believe nearly year miss,0.9432964485736405,0.056703551426359446,0.0
277,for the kurds every day t co rkcijcz md,0.916151797860607,0.08384820213939304,0.0
366,cnnbrk if similar incidents europe i'm sure they dealt harsher way t co owl i,0.6866923033414705,0.31330769665852953,1.0
386,sneijder my heart people defending rights,0.8614884770176023,0.1385115229823975,0.0
597,what happening instanbul a human desire protect space parks trees human dignity t co swaa c,0.9520180557850415,0.047981944214958445,0.0
329,occupychicago baburrealer amazing shot occupyturkey explains everything t co kb jleq direnis ima,0.9599414731586001,0.040058526841399766,0.0
137,hahaha there boner ballsack,0.9288554058690179,0.0711445941309822,0.0
593,cnnbrk massive tear gas clouds fill square riot police push back t co k acnnct p,0.1731877264533855,0.8268122735466145,1.0
765,bbcbreaking photo clashes continue square police t co doj dw xva t co nbap wb,0.6166218182374422,0.3833781817625577,1.0
1206,aylajean protester hit by police panzer toma wait what happebned in i have family there pjenningsuni overwhelmed messages news shutdown local people think world know they do tur,0.6673690152613002,0.3326309847386997,1.0
322,besiktas fans carsi shared image sq roof ataturk cultural center today t co x j o v,0.8159810038409216,0.1840189961590783,0.0
1087,youtube gezipark polis basina karsi police press t co cjxjn umto direngezi direntaksim direnturkiye,0.7221303791576039,0.27786962084239625,0.0
1263,p zalewski earlier tonight intercontinental opens doors t co hbhf t ue,0.935191315596473,0.06480868440352702,0.0
85,anonymous declares opturkey attacks govt websites support news t co r cndde,0.8375284088745134,0.1624715911254868,0.0
842,from zero half billion good piece om jeffiel awfully nice person twilio gt t co duy uszvyi,0.9143348530577364,0.08566514694226351,0.0
436,aylinaslim attack please go live now ivancnn bbcworld bbcnews bbcbreaking reuters cnni cnnbrk,0.9793605949928224,0.02063940500717767,0.0
6,algansez police fascism now t co s jrzut,0.8123164519050716,0.1876835480949285,0.0
63,ivancnn police chopper circling crowd tens thousands filling square the gas sent thousands leaving,0.9741971645738476,0.025802835426152422,0.0
899,denizish,0.9288554058690179,0.0711445941309822,0.0
189,rimskikorsakov killererdogan resistanbul this another chemical used water canons protestors,0.8179276061631207,0.1820723938368793,0.0
1043,stop calling a small green space t co vzhmnvum m,0.9379539851993147,0.06204601480068537,0.0
560,recep tayyip erdogan barack obama is alcoholic he drinks vote akp,0.9370088135980172,0.06299118640198263,0.0
1224,anonymous operation t co thko rmyn,0.8591356112544875,0.14086438874551263,0.0
1285,engulfed across several cities riot police turned battleground t co ot jdnaxpb,0.7511145430225131,0.24888545697748682,0.0
253,vot the police attacking bahcesehir university support us t co fjz cen cc,0.78616307869177,0.21383692130823007,0.0
415,who let penguins out direnataturkhavalimani direnturkiyetayyipgeliyor arkszlerinipenguenledeitir,0.9783120384885309,0.021687961511469005,0.0
327,breathwick that blue mosque month kicked,0.9288554058690179,0.0711445941309822,0.0
159,rodrikdani surely erdogan go world history calling social media society greatest menace,0.7745266494204224,0.22547335057957751,0.0
928,wsjemre police launch crackdown hours erdogan gave final warning w joewsj t co dbgmdlmzr,0.9639021261887777,0.03609787381122245,0.0
1183,sunny hundal your picture day this one lovely via saifrrahman t co kjth pzpwp,0.7550978312586837,0.2449021687413164,0.0
1266,ohboywhatashot fighting live stream t co an uq eds,0.931624572748341,0.06837542725165897,0.0
1063,shareables twitter creates stunning images new york city tokyo using geotagged tweets t co dctooccvb,0.9481421465079182,0.05185785349208187,0.0
297,com video allegedly showing protester run police vehicle ankara t co auiy x ws t,0.8039165211924949,0.1960834788075051,0.0
917,hazarmutgan the police blocking press getting close parki current brutal attack cannot repo,0.8797181639748061,0.12028183602519382,0.0
320,it telling it erdogan mill followers twitter follows one emcmillanscott loeningmarkus,0.937644366757349,0.06235563324265107,0.0
952,alarabiya eng ' turkeys silent majority still supports erdogan ' writes columnist mahirzeynalov t co utuuri ka,0.9313055802572379,0.06869441974276205,0.0
1073,theurgia goetia free vpn access people mon rogerwaters a note rogerwaters regarding t co exr rudf f mon occupywallstnyc the whole world watching t co txpwjedseh,0.878840171078447,0.12115982892155304,0.0
1077,congratulations finished two days greetings e l james t co wxbalcjkte,0.9338742805343978,0.0661257194656024,0.0
625,googlefacts this horse announced beautiful horse world t co ogucesenjr,0.9350861441393189,0.06491385586068135,0.0
57,iowahawkblog it great pleasure welcome friend prime minister erdogan back wh president obama t,0.9234578739124859,0.07654212608751429,0.0
864,erkek cocugu please broadcast police attacks people ankara it happening right now cnnbrk cnn bbcworld reuter,0.332053076789473,0.6679469232105272,1.0
929,dear pontifex this government treats people occupyturkey t co rrzkbszyrj via hurriyet,0.8430520856107424,0.15694791438925756,0.0
649,seyynaz bruce willis let everyone know press working is people dying streets suffering dayan,0.9475127208394832,0.052487279160516674,0.0
900,globalrevlive welhuda tayipstifa more horrendous images today riseup t co qibxj upo t co ztlln,0.9453408860194038,0.05465911398059627,0.0
1160,chezmik lawyers protesting handling detained front courtroom t co ulzqhqgq k t,0.9288554058690179,0.0711445941309822,0.0
1075,uberfacts enjoy cereal bars burgers sushi you might reading this t co faaxhzduy,0.9176435997002724,0.08235640029972746,0.0
1287,zeynep standing people increasing t co wzhnuvehsc duranadam,0.7922091174774627,0.20779088252253733,0.0
105,bbcbreaking hundreds police move past barricades square firing tear gas say eyewitnesses t co ai u i v,0.42047659006823324,0.5795234099317668,1.0
1272,maherzain jumaa mubaraka everyone lovely ya nabi video alhamdulilah reached million views share love,0.9655048348054908,0.03449516519450931,0.0
1090,unidadpopular a another proof showing akp youth streets sticks hand beating eylemvakti h,0.9686574202549553,0.03134257974504471,0.0
838,tarkannisanci cnn mehmet ali alabora lies accusations turkiye tur t co bjnlqhp yn cnn big l,0.9523645699575368,0.04763543004246328,0.0
103,globalrevlive video j barricades reinforced anticipation attack camp tonight istranbul t,0.953409287287599,0.04659071271240102,0.0
